publisher,avg_metascore,avg_user_score,gap
En Widunderlig Produktion,75.0,7.800000190734863,3.000001907348633
Playtronic,87.5,8.449999809265137,3.000001907348633
"Ragnarok Game, LLC",50.0,4.699999809265137,3.000001907348633
Moss,75.0,7.800000190734863,3.000001907348633
Gust,75.77777777777777,7.877777894337972,3.000001165601944
Actoon Studio,69.0,6.599999904632568,3.0000009536743164
Fractal Phase,76.0,7.900000095367432,3.0000009536743164
Terrible Posture Games,79.0,7.599999904632568,3.0000009536743164
Source Technology,76.0,7.900000095367432,3.0000009536743164
Phobic Studios,69.0,6.599999904632568,3.0000009536743164
AGO Games,31.0,3.4000000953674316,3.0000009536743164
Alternative Software,64.0,6.099999904632568,3.0000009536743164
Zallag,76.0,7.900000095367432,3.0000009536743164
Moonshark,41.0,4.400000095367432,3.0000009536743164
Shall Luck Plus,56.0,5.900000095367432,3.0000009536743164
Popcorn Arcade,19.5,2.2500000596046448,3.0000005960464478
baKno Games,17.0,1.399999976158142,3.000000238418579
EA Partners,78.0,7.5,3.0
Smudged Cat Games,72.0,7.5,3.0
Midnight Hub,68.0,6.5,3.0
Pewter Games Studios,62.0,6.5,3.0
Bplus,53.0,5.0,3.0
B-Side Games,75.33333333333333,7.833333333333333,3.0
Stg_commercial,32.0,3.5,3.0
Question,75.5,7.25,3.0
LINE Games,83.0,8.0,3.0
Wormwood Studios,77.0,8.0,3.0
Vivarium,82.0,8.5,3.0
Onion Games,77.0,8.0,3.0
Archangel Studios,63.0,6.0,3.0
Atooi LLC,73.0,7.0,3.0
Elephant Entertainment,68.0,6.5,3.0
Good Shepherd Entertainment,75.9,7.290000009536743,2.999999904632574
HandyGames,69.0,6.600000010596381,2.9999998940361934
G.Rev,75.0,7.200000047683716,2.999999523162842
Paleo Entertainment,35.0,3.799999952316284,2.999999523162842
Playdius,72.5,6.950000047683716,2.999999523162842
Chorus Worldwide,73.0,7.000000068119594,2.9999993188040577
Sketchy Logic,77.0,7.400000095367432,2.9999990463256836
Graphite Lab,67.0,6.400000095367432,2.9999990463256836
Genius Sonority Inc.,73.25,7.025000095367432,2.9999990463256836
TALEROCK,53.0,5.599999904632568,2.9999990463256836
Moving Player,73.0,7.599999904632568,2.9999990463256836
WayForward,78.25,7.525000095367432,2.9999990463256836
Mayflower Entertainment,68.0,7.099999904632568,2.9999990463256836
ION LANDS,73.0,7.599999904632568,2.9999990463256836
Murudai,72.0,6.900000095367432,2.9999990463256836
Pentadimensional Games,72.0,6.900000095367432,2.9999990463256836
Echodog Games,77.0,7.400000095367432,2.9999990463256836
Valcon Games,68.0,7.099999904632568,2.9999990463256836
StarBlade,67.0,6.400000095367432,2.9999990463256836
ZANDEL MEDIA,63.0,6.599999904632568,2.9999990463256836
Infinitap Games,68.0,7.099999904632568,2.9999990463256836
Jujubee S.A.,42.0,3.9000000953674316,2.9999990463256836
Jagex Games Studio,60.5,6.349999904632568,2.9999990463256836
The Station,72.0,6.900000095367432,2.9999990463256836
Kabam,42.0,3.9000000953674316,2.9999990463256836
Starfish SD,72.0,6.900000095367432,2.9999990463256836
Shiro Games,78.33333333333333,7.533333460489909,2.9999987284342353
Brave at Night,76.0,7.300000190734863,2.999998092651367
TikGames,61.0,5.800000190734863,2.999998092651367
Humanature Studios,66.0,6.300000190734863,2.999998092651367
HES Interactive,76.0,7.300000190734863,2.999998092651367
Joystick Ventures,76.0,7.300000190734863,2.999998092651367
CRI,74.0,7.699999809265137,2.999998092651367
Fabled Game,79.0,8.199999809265137,2.999998092651367
UKIYO PUBLISHING LIMITED,76.0,7.300000190734863,2.999998092651367
MythicOwl,71.0,6.800000190734863,2.999998092651367
Oddboy,81.0,7.800000190734863,2.999998092651367
Plukit,61.0,5.800000190734863,2.999998092651367
Just A Game,59.0,6.199999809265137,2.999998092651367
IMakeGames,69.0,7.199999809265137,2.999998092651367
Lupus Studios Limited,59.0,6.199999809265137,2.999998092651367
Hyper Awesome Entertainment,71.0,6.800000190734863,2.999998092651367
Humble Hearts,71.0,6.800000190734863,2.999998092651367
Mana Games,71.0,6.800000190734863,2.999998092651367
Consumer Softproducts,89.0,8.600000381469727,2.9999961853027344
Square EA,84.0,8.100000381469727,2.9999961853027344
Mixed Realms,84.0,8.100000381469727,2.9999961853027344
SoftKey,89.0,8.600000381469727,2.9999961853027344
Netflix,84.0,8.100000381469727,2.9999961853027344
CyberFront,70.66666666666667,7.361403532195509,2.9473686552884146
IMGN.PRO,63.875,6.674999952316284,2.874999523162842
Mastertronic,65.5,6.8325000405311584,2.8250004053115845
Frictional Games,73.8,7.1,2.799999999999997
Black Bean Games,64.0,6.6750001311302185,2.750001311302185
SNK,72.25,6.950000166893005,2.7499983310699463
Peter Games,66.42857142857143,6.91428576196943,2.7142861911228664
Creat Studios,61.57142857142857,6.428571428571429,2.7142857142857224
Special Reserve Games,78.55555555555556,7.588888857099745,2.6666669845581055
NExT Studios,75.66666666666667,7.300000031789144,2.6666663487752373
Playism,73.0,7.035000038146973,2.6499996185302734
Devolver Digital,74.40677966101696,7.176271212303032,2.644067537986629
N3V Games,58.8,6.1400001525878904,2.600001525878909
Brasoft Produtos de Informatica Ltda.,86.0,8.34000005722046,2.59999942779541
Capcom,74.47120418848168,7.190575911736613,2.5654450711155476
11 bit studios,76.33333333333333,7.377777735392253,2.555555979410798
astragon,61.77777777777778,5.922222216924031,2.5555556085374675
Rebellion,69.44444444444444,6.688888973659939,2.5555547078450473
SCE Australia,74.45222929936305,7.189808963970014,2.5541396596629085
E-Frontier,71.23076923076923,6.869230820582463,2.5384610249445956
Perpetual,60.84615384615385,5.830769300460815,2.5384608415456924
17-Bit,80.0,7.749999761581421,2.500002384185791
Ankama Games,76.0,7.349999904632568,2.5000009536743164
Buena Vista Games,69.0,7.150000095367432,2.5000009536743164
Mango Protocol,73.5,7.099999904632568,2.5000009536743164
Alawar Premium,71.5,7.400000095367432,2.5000009536743164
Basilisk Games,71.0,6.849999904632568,2.5000009536743164
XGenStudios,65.0,6.75,2.5
Coffee Stain Publishing,85.0,8.25,2.5
Bloober Team,59.0,5.650000015894572,2.499999841054276
3D Realms,70.25,6.775000035762787,2.4999996423721313
TreeFall Studios,21.5,1.9000000357627869,2.4999996423721313
Orthogonal Games,68.0,7.049999952316284,2.499999523162842
Thunder Lotus Games,77.0,7.450000047683716,2.499999523162842
Viva Media,60.0,5.750000059604645,2.4999994039535522
Digital Fusion Inc.,46.0,4.3500001430511475,2.4999985694885254
Himalaya Studios,73.5,7.1000001430511475,2.4999985694885254
101XP,78.0,7.550000190734863,2.499998092651367
Joe Richardson,80.5,7.800000190734863,2.499998092651367
Milkstone Studios,69.5,7.199999809265137,2.499998092651367
EastAsiaSoft,70.1,6.763333384195963,2.4666661580403684
Paradox Interactive,72.66666666666667,7.022222212382725,2.4444445428394204
Strictly Limited Games,73.33333333333333,7.094444486829969,2.388888465033631
Wales Interactive,59.75,5.737499952316284,2.375000476837158
Aksys Games,54.333333333333336,5.666666825612386,2.3333349227905202
Spiderweb Software,78.33333333333333,7.599999904632568,2.333334287007645
Marvelous Entertainment,71.33333333333333,7.366666754086812,2.33333420753479
Shin'en,77.0,7.933333396911621,2.333333969116211
Black Shell Games,69.66666666666667,6.733333269755046,2.333333969116211
PlayWay,65.0,6.733333375718859,2.3333337571885835
rondomedia,72.66666666666667,7.0333333015441895,2.333333651224777
Cartoon Network,67.66666666666667,6.5333333015441895,2.333333651224777
Experience Inc.,75.66666666666667,7.800000031789144,2.3333336512247627
EnjoyUp Games,44.666666666666664,4.700000007947286,2.3333334128061907
Monte Cristo,64.0,6.166666666666667,2.3333333333333286
Reef Entertainment,61.9375,5.962500013411045,2.3124998658895493
ak tronic,78.26190476190476,7.599999961398897,2.2619051479157974
CFK,58.5,6.075000077486038,2.250000774860382
Lighthouse Interactive,58.0,6.024999976158142,2.249999761581421
bitComposer,55.0,5.275000050663948,2.2499994933605194
Acer TWP Corp.,66.0,6.3750001192092896,2.2499988079071045
Digital Tribe,63.0,6.519999980926514,2.1999998092651367
Game Arts,80.2,8.239999961853027,2.1999996185302706
1C Entertainment,62.827586206896555,6.500000024663991,2.1724140397433587
Blowfish Studios,58.5,5.633333285649617,2.1666671435038296
Electronic Arts Victor,80.66666666666667,7.850000063578288,2.166666030883789
Prime Matter,64.0,6.185714381081717,2.1428561891828295
Wadjet Eye Games,77.77777777777777,7.566666603088379,2.1111117468939824
Konami,68.72906403940887,7.080788188379974,2.078817844390869
"Proletariat, Inc.",79.0,8.100000381469727,2.0000038146972656
Patrick Traynor,84.0,8.600000381469727,2.0000038146972656
Binary Haze Interactive,86.0,8.399999618530273,2.0000038146972656
Agetec,79.0,8.100000381469727,2.0000038146972656
Transhuman Design,81.0,8.300000190734863,2.000001907348633
Untold Tales,86.0,8.800000190734863,2.000001907348633
Space Bullet Dynamics Corporation,61.0,6.300000190734863,2.000001907348633
EA 2D,71.0,7.300000190734863,2.000001907348633
Spicysoft Corp.,71.0,7.300000190734863,2.000001907348633
"Young Horses, Inc",69.0,6.699999809265137,2.000001907348633
Russell,84.0,8.199999809265137,2.000001907348633
Laura Shigihara,84.0,8.199999809265137,2.000001907348633
Retro Affect,74.0,7.199999809265137,2.000001907348633
Investigate North Aps,74.0,7.199999809265137,2.000001907348633
Io Interactive,84.0,8.199999809265137,2.000001907348633
Kingdom Games,66.0,6.800000190734863,2.000001907348633
Dominique Grieshofer,64.0,6.199999809265137,2.000001907348633
Phantagram,81.0,8.300000190734863,2.000001907348633
Impact Gameworks,79.0,7.699999809265137,2.000001907348633
Prologue Games,66.0,6.800000190734863,2.000001907348633
Angry Demon Studio,71.0,7.300000190734863,2.000001907348633
Beret Applications LLC,41.0,4.300000190734863,2.000001907348633
Dangerous Kitchen,69.0,6.699999809265137,2.000001907348633
Spiral Up Games,79.0,7.699999809265137,2.000001907348633
The LEGO Group,46.0,4.800000190734863,2.000001907348633
Sting,70.0,7.200000166893005,2.0000016689300537
Forever Entertainment,68.0,6.599999904632568,2.0000009536743164
QVS International,64.66666666666667,6.266666571299235,2.0000009536743164
QUByte Interactive,62.0,6.400000095367432,2.0000009536743164
Game Grumps,72.0,7.400000095367432,2.0000009536743164
Initiative Media,78.0,7.599999904632568,2.0000009536743164
Axel Fox,77.0,7.900000095367432,2.0000009536743164
Butterscotch Shenanigans,78.0,7.599999904632568,2.0000009536743164
DSI Games,38.0,3.5999999046325684,2.0000009536743164
Okugi Studio,68.0,6.599999904632568,2.0000009536743164
Reflexive Entertainment,77.0,7.900000095367432,2.0000009536743164
Crackshell,72.0,7.400000095367432,2.0000009536743164
SoftMax,48.0,4.599999904632568,2.0000009536743164
Lucky Pause,72.0,7.400000095367432,2.0000009536743164
Varkian Empire,78.0,7.599999904632568,2.0000009536743164
Keen Games,62.0,6.400000095367432,2.0000009536743164
Neptune Interactive Inc.,68.0,6.599999904632568,2.0000009536743164
COWCAT,72.0,7.400000095367432,2.0000009536743164
Over The Moon,74.5,7.650000095367432,2.0000009536743164
Playmore,77.0,7.900000095367432,2.0000009536743164
Broken Rules,75.25,7.324999928474426,2.0000007152557373
PM Studios Inc.,72.28571428571429,7.428571496691022,2.000000681195928
New Blood Interactive,81.0,7.899999936421712,2.0000006357828823
Russel,47.666666666666664,4.566666603088379,2.0000006357828752
Atent Games,72.5,7.450000047683716,2.000000476837158
MixedBag,77.5,7.549999952316284,2.000000476837158
GameTrust,67.4,6.539999961853027,2.0000003814697322
PAN Vision,73.0,7.5,2.0
Berzerk Studio,83.0,8.5,2.0
Rimlight Studios,58.0,6.0,2.0
Thomas Moon Kang,82.0,8.0,2.0
RedOctane,72.0,7.0,2.0
Dreamatrix,62.0,6.0,2.0
ScrewAttack LLC,78.0,8.0,2.0
EM Studios,53.0,5.5,2.0
Solutions 2 GO,64.5,6.25,2.0
Stormcloud Games Limited,67.0,6.5,2.0
HeroCraft,57.0,5.5,2.0
Tomorrow Corporation,78.0,8.0,2.0
Dufgames,68.0,7.0,2.0
Ivolgamus,32.0,3.0,2.0
Another Indie,67.0,6.5,2.0
WhisperGames,83.0,8.5,2.0
Grindhouse,67.0,6.5,2.0
Mega Cat Studios,73.0,7.5,2.0
NextGen Reality,68.0,7.0,2.0
Nippon Columbia,62.0,6.0,2.0
Enlight Software,82.0,8.0,2.0
Sparpweed,78.0,8.0,2.0
Snowhydra llc,72.0,7.0,2.0
SEMISOFT,67.0,6.5,2.0
Multiverse,68.0,7.0,2.0
Zoe Mode,78.0,8.0,2.0
Red Art Games,71.42857142857143,6.942857163293021,1.9999997956412159
"Tetris Online, Inc",63.5,6.549999952316284,1.9999995231628418
Lightning Games,71.0,6.900000095367432,1.9999990463256836
UTV Ignition Games,74.0,7.599999904632568,1.9999990463256836
Copenhagen Game Collective,81.0,7.900000095367432,1.9999990463256836
Pocket,81.0,7.900000095367432,1.9999990463256836
PD Design Studio Pte Ltd,64.0,6.599999904632568,1.9999990463256836
Iron Tower Studio,81.0,7.900000095367432,1.9999990463256836
Hothead Games,76.0,7.400000095367432,1.9999990463256836
Sirlin Games,76.0,7.400000095367432,1.9999990463256836
Binary Takeover,76.0,7.400000095367432,1.9999990463256836
"Seed Studios, Lda",69.0,7.099999904632568,1.9999990463256836
Merj Media,76.0,7.400000095367432,1.9999990463256836
Vertex Pop,61.0,5.900000095367432,1.9999990463256836
Switchblade Monkeys,64.0,6.599999904632568,1.9999990463256836
Rocket Bear Games,75.0,7.699999809265137,1.9999980926513672
Charm Games,60.0,5.800000190734863,1.9999980926513672
Tikipod Limited,80.0,7.800000190734863,1.9999980926513672
Lowbirth Games,80.0,7.800000190734863,1.9999980926513672
Turn 10,85.0,8.699999809265137,1.9999980926513672
Vile Monarch,60.0,5.800000190734863,1.9999980926513672
Sindiecate Arts,75.0,7.300000190734863,1.9999980926513672
PopTop Software,75.0,7.699999809265137,1.9999980926513672
Perelesoq,85.0,8.300000190734863,1.9999980926513672
"Daewon Media Co., Ltd.",75.0,7.699999809265137,1.9999980926513672
Flying Mollusk,65.0,6.300000190734863,1.9999980926513672
AIV (Ignition Publishing),80.0,8.199999809265137,1.9999980926513672
Terry Cavanagh,80.0,7.800000190734863,1.9999980926513672
Blood Music,75.0,7.699999809265137,1.9999980926513672
Steel Wool Games,80.0,8.199999809265137,1.9999980926513672
Paradigm Shift,60.0,5.800000190734863,1.9999980926513672
Fishcow Studio,50.0,4.800000190734863,1.9999980926513672
SumomGames,55.0,5.300000190734863,1.9999980926513672
Black Pants,75.0,7.300000190734863,1.9999980926513672
Wube Software LTD.,90.0,8.800000190734863,1.9999980926513672
Clouds Play Company,80.0,7.800000190734863,1.9999980926513672
Frogwares,70.0,7.199999809265137,1.9999980926513672
indienova,76.0,7.400000254313151,1.9999974568684848
id Software,87.0,8.899999618530273,1.9999961853027344
Ludeon Studios,87.0,8.899999618530273,1.9999961853027344
PlatinumGames,87.0,8.899999618530273,1.9999961853027344
NIS America,74.81818181818181,7.284848473288796,1.9696970852938591
Strategy First,61.4,6.334999942779541,1.9499994277954116
Rainy Frog,65.14285714285714,6.707142932074411,1.928572177886963
First Press Games,79.42857142857143,7.7571428162711005,1.8571432658604294
Tecmo,68.0,6.985714299338205,1.8571429933820411
NeocoreGames,76.33333333333333,7.449999888737996,1.8333344459533691
Infogrames,69.07692307692308,6.725641061098147,1.8205124659416043
InXile Entertainment,74.8,7.2999999046325685,1.8000009536743136
Riot Forge,75.6,7.3799999237060545,1.8000007629394474
All in! Games,71.0,7.280000019073486,1.8000001907348633
Genki,63.0,6.12000002861023,1.799999713897705
Tec Toy,89.625,8.787499904632568,1.7500009536743164
Russobit-M,52.25,5.400000035762787,1.7500003576278687
Gearbox Software,72.0,7.025000095367432,1.7499990463256836
Codemasters,70.30232558139535,6.855813974557921,1.7441858358161397
Microids,66.23529411764706,6.794117661083446,1.7058824931874028
EA Games,71.98148148148148,7.0277777866080955,1.7037036154005278
Nippon Ichi Software,70.2,7.188571425846645,1.6857142584664473
Koch Media,70.02564102564102,6.8358974151122265,1.6666668745187536
Freebird Games,75.66666666666667,7.733333269755046,1.666666030883789
Just For Games,60.666666666666664,5.900000095367432,1.666665712992348
Lexicon Entertainment,47.0,4.866666555404663,1.6666655540466309
SCEE,74.79411764705883,7.313725476171456,1.6568628853442675
Sega,73.47040498442368,7.183800647563281,1.632398508790871
10tons,67.75,6.9375,1.625
Soldak Entertainment,74.0,7.2399999618530275,1.6000003814697266
Avanquest Software,65.0,6.659999990463257,1.5999999046325684
Buena Vista Interactive,61.0,5.940000009536743,1.5999999046325684
Outright Games,60.285714285714285,5.8714286259242465,1.5714280264718212
Microsoft Corporation,86.0,8.449999809265137,1.5000019073486328
SONKA,64.5,6.6000001430511475,1.5000014305114746
Mi'pu'mi Games,67.0,6.8500001430511475,1.5000014305114746
Cyanide,65.0,6.650000095367432,1.5000009536743164
Gaming Corps AB,60.0,6.150000095367432,1.5000009536743164
DANGEN Entertainment,72.66666666666667,7.416666746139526,1.5000007947285923
Coffee Stain Studios,68.0,6.950000047683716,1.5000004768371582
"Factoria Cultural Gestio, S.L.",52.0,5.049999952316284,1.5000004768371582
Robot Gentleman,65.5,6.700000047683716,1.5000004768371582
Acclaim Japan,74.66666666666667,7.6166666348775225,1.4999996821085517
Ascaron Entertainment,74.75,7.325000047683716,1.4999995231628418
Blue Isle Studios,68.5,6.700000047683716,1.4999995231628418
BlueGiant Interactive,49.0,5.049999952316284,1.4999995231628418
Delirium Studios,66.5,6.799999952316284,1.4999995231628418
Ascaron Entertainment UK,71.75,7.025000095367432,1.4999990463256836
Curve Games,74.5,7.599999904632568,1.4999990463256836
Excalibur Publishing,68.75,6.725000119209289,1.4999988079071045
Worker Bee,62.5,6.3999998569488525,1.4999985694885254
3909,87.0,8.550000190734863,1.4999980926513672
The Behemoth,80.5,8.199999809265137,1.4999980926513672
SCE Korea,76.30555555555556,7.48333336909612,1.4722218645943599
PQube,73.0,7.160000069936117,1.3999993006388394
D3Publisher,59.85,6.1199999988079075,1.3499999880790696
Mixtvision,73.33333333333333,7.199999968210856,1.3333336512247627
Top Hat Studios Inc,70.33333333333333,7.166666666666667,1.3333333333333428
Red Thread Games,72.0,7.333333333333333,1.3333333333333286
Phoenix Online Publishing,65.55555555555556,6.688888867696126,1.3333331214057011
ROCKFISH Games,79.33333333333333,7.800000031789144,1.3333330154418945
Leoful,71.66666666666667,7.033333460489909,1.3333320617675781
Skydance Interactive,74.0,7.53333314259847,1.3333314259846958
Disney Interactive Studios,67.02631578947368,6.831578957407098,1.2894737845972912
Adult Swim,70.9090909090909,6.963636354966597,1.272727359424934
Active Gaming Media,63.125,6.187499940395355,1.2500005960464478
Flyhigh Works,69.79166666666667,7.100000023841858,1.2083335717519077
Lace Mamba Global,68.82352941176471,7.0,1.17647058823529
Universal Interactive,67.0,6.816666682561238,1.1666668256123813
Gradiente,79.07692307692308,7.792307706979605,1.1538460071270293
THQ Nordic,69.72340425531915,6.861702147950518,1.1063827758139695
Nobilis,64.1,6.520000004768372,1.1000000476837215
cdv Software,68.07692307692308,6.699999919304481,1.0769238838782798
Intergrow,69.6923076923077,7.0769231136028585,1.0769234437208866
amulware,85.0,8.399999618530273,1.0000038146972656
Livedoor,85.0,8.600000381469727,1.0000038146972656
Hap,73.0,7.199999809265137,1.0000019073486328
CREOTEAM,72.0,7.300000190734863,1.0000019073486328
HIP,73.0,7.199999809265137,1.0000019073486328
Stormind Games,77.0,7.800000190734863,1.0000019073486328
SVC Games,78.0,7.699999809265137,1.0000019073486328
Playdigious,67.0,6.800000190734863,1.0000019073486328
Mages.,67.0,6.800000190734863,1.0000019073486328
Pointsoft,67.0,6.800000190734863,1.0000019073486328
Unity Games Japan,77.0,7.800000190734863,1.0000019073486328
Half Asleep,77.0,7.800000190734863,1.0000019073486328
Creepy Jar,78.0,7.699999809265137,1.0000019073486328
Soul Pix,52.0,5.300000190734863,1.0000019073486328
Edge of Reality,72.0,7.300000190734863,1.0000019073486328
Wanadoo,68.0,6.699999809265137,1.0000019073486328
Goldhawk Interactive,77.0,7.800000190734863,1.0000019073486328
Demon Wagon Studios,58.0,5.699999809265137,1.0000019073486328
HoundPicked Games,72.0,7.300000190734863,1.0000019073486328
Gregarious Games LLC,72.0,7.300000190734863,1.0000019073486328
Warned Collectors,77.0,7.800000190734863,1.0000019073486328
DYA Games,77.0,7.800000190734863,1.0000019073486328
Open Lab Games,63.0,6.199999809265137,1.0000019073486328
Activision Value,57.0,5.599999904632568,1.0000009536743164
Instant Kingdom,73.0,7.400000095367432,1.0000009536743164
Urnique Studio,77.0,7.599999904632568,1.0000009536743164
Antonios Pelekanos,73.0,7.400000095367432,1.0000009536743164
Whole Hog Games,72.0,7.099999904632568,1.0000009536743164
GOG,73.0,7.400000095367432,1.0000009536743164
Akatsuki Taiwan Inc,73.0,7.400000095367432,1.0000009536743164
Evan Todd,73.0,7.400000095367432,1.0000009536743164
Maxistentialism,78.0,7.900000095367432,1.0000009536743164
Spellbind Studios,67.0,6.599999904632568,1.0000009536743164
Games Workshop,67.0,6.599999904632568,1.0000009536743164
AlPixel Games,73.0,7.400000095367432,1.0000009536743164
Apogee Games,67.0,6.599999904632568,1.0000009536743164
Wakefield Interactive,31.0,3.200000047683716,1.0000004768371582
Reverb,68.66666666666667,6.9666666984558105,1.000000317891434
Namco,76.9090909090909,7.790909116918391,1.0000002600930031
Smiling Buddha Games,74.0,7.5,1.0
"Syndicate Atomic, LLC",79.0,8.0,1.0
Good Night Brave Warrior,61.0,6.0,1.0
Toplitz Productions,65.66666666666667,6.666666666666667,1.0
SUSHI TYPHOON GAMES,36.0,3.5,1.0
Elden Pixels,71.0,7.0,1.0
Insomniac Games,71.0,7.0,1.0
Weather Factory,71.0,7.0,1.0
Iridium Studios,64.0,6.5,1.0
Blue Wizard Digital,76.0,7.5,1.0
Studio Drydock Pty Ltd,84.0,8.5,1.0
Nickelodeon,44.0,4.5,1.0
Drageus Games,46.0,4.5,1.0
NamaTakahashi,84.0,8.5,1.0
Digital Smash,71.0,7.0,1.0
Fictive Studios,51.0,5.0,1.0
Hybrid Squad,76.0,7.5,1.0
StellarVR,69.0,7.0,1.0
The History Channel,46.0,4.5,1.0
Virtual Toys,69.0,7.0,1.0
Tencent,69.0,7.0,1.0
Red Barrels,75.66666666666667,7.666666666666667,1.0
United Independent Entertainment,76.0,7.5,1.0
Team Cherry,89.0,9.0,1.0
Ink Kit,79.0,8.0,1.0
RedDeerGames,58.5,5.75,1.0
Dan Adelman LLC,74.0,7.5,1.0
Dreamoji,74.0,7.5,1.0
Charles University,76.0,7.5,1.0
Tozai Games,74.0,7.5,1.0
Total Mayhem Games,76.0,7.5,1.0
Spearhead Games,74.0,7.5,1.0
Spike Games,56.0,5.5,1.0
Slick Entertainment,69.0,7.0,1.0
Kyle Seeley,81.0,8.0,1.0
Smilegate,54.5,5.350000023841858,0.9999997615814209
Meridiem Games,68.16666666666667,6.7166666984558105,0.9999996821085659
tinyBuild,67.08571428571429,6.608571468080793,0.9999996049063498
Selecta Play,69.5,7.049999952316284,0.9999995231628418
"Massive Damage, Inc.",72.0,7.299999952316284,0.9999995231628418
Epiphany Games,32.0,3.299999952316284,0.9999995231628418
Noumenon Games,80.0,7.900000095367432,0.9999990463256836
Ghostlight,64.5,6.5499999046325685,0.9999990463256836
Aniplex Inc.,70.0,6.900000095367432,0.9999990463256836
Bitmap Bureau,65.0,6.400000095367432,0.9999990463256836
Crema Games,70.0,7.099999904632568,0.9999990463256836
Among Giants,60.0,5.900000095367432,0.9999990463256836
GriN Multimedia,55.0,5.599999904632568,0.9999990463256836
Whalenought Studios LLC,75.0,7.400000095367432,0.9999990463256836
Blue Byte,70.0,6.900000095367432,0.9999990463256836
SunSoft,62.5,6.150000095367432,0.9999990463256836
Victor Interactive Software,77.5,7.849999904632568,0.9999990463256836
Awesome Games Studio,45.0,4.400000095367432,0.9999990463256836
worm club,81.0,8.199999809265137,0.9999980926513672
Neat Corporation,74.0,7.300000190734863,0.9999980926513672
Drop Dead Interactive,69.0,6.800000190734863,0.9999980926513672
"Lion Shield, LLC",71.0,7.199999809265137,0.9999980926513672
Chromatic Games,74.0,7.300000190734863,0.9999980926513672
Eclypse,54.0,5.300000190734863,0.9999980926513672
Thorium Entertainment,79.0,7.800000190734863,0.9999980926513672
roll7,79.0,7.800000190734863,0.9999980926513672
Giant Network,64.0,6.300000190734863,0.9999980926513672
Immanitas Entertainment,46.0,4.699999809265137,0.9999980926513672
Funsta,59.0,5.800000190734863,0.9999980926513672
System Era Softworks,71.0,7.199999809265137,0.9999980926513672
Xaviant,69.0,6.800000190734863,0.9999980926513672
Replay Games,76.0,7.699999809265137,0.9999980926513672
Bishop Games,69.0,6.800000190734863,0.9999980926513672
K2 Network,56.0,5.699999809265137,0.9999980926513672
Nimbly Games,79.0,7.800000190734863,0.9999980926513672
Team D-13,83.0,8.399999618530273,0.9999961853027344
Facepalm Games,87.0,8.600000381469727,0.9999961853027344
Asymmetric Publications,82.0,8.100000381469727,0.9999961853027344
Sony Music Entertainment Incorporated,87.0,8.600000381469727,0.9999961853027344
Spike Chunsoft,73.5,7.252941159641042,0.9705884035895878
Gambitious,68.57142857142857,6.764285700661795,0.9285715648106105
Midway,62.59183673469388,6.35102041643493,0.9183674296554258
QubicGames,63.77777777777778,6.466666751437717,0.8888897365993884
Marvelous Europe,70.55555555555556,6.966666751437717,0.8888880411783902
Nordic Games Publishing,62.96153846153846,6.384615357105549,0.8846151095170285
TopWare Interactive,63.625,6.275000035762787,0.8749996423721313
Focus Multimedia,73.07407407407408,7.222222257543494,0.8518514986391352
HypeTrain Digital,74.5,7.3666666348775225,0.8333336512247769
Headup Games,64.42307692307692,6.361538428526658,0.8076926378103408
Cryo Interactive,63.0,6.219999980926514,0.8000001907348633
Bandai Namco Games,67.1889400921659,6.640092185565403,0.78801823651186
505 Games,61.31666666666667,6.2083333532015486,0.7666668653488173
The Pokemon Company,71.64406779661017,7.088135614233502,0.7627116542751509
GameMill Entertainment,49.75,4.899999976158142,0.7500002384185791
Swing! Deutschland,76.5,7.575000047683716,0.7499995231628418
Arc System Works,69.34042553191489,6.8595744701142,0.7446808307728929
Acclaim,65.7,6.639999985694885,0.6999998569488497
Merge Games,67.0,6.769444485505422,0.6944448550542148
Spike,72.61538461538461,7.1923076923076925,0.6923076923076934
Frima Studio,66.66666666666667,6.733333428700765,0.6666676203409736
MicroProse,76.66666666666667,7.600000063578288,0.6666660308837891
Maximum Games,55.0,5.564000015258789,0.6400001525878878
"H2 Interactive Co., Ltd.",71.65714285714286,7.10285712650844,0.6285715920584494
"Frozenbyte, Inc.",73.875,7.325000107288361,0.624998927116394
SCEA,72.21428571428571,7.282142894608634,0.6071432318006345
Clouded Leopard Entertainment,73.4,7.400000095367432,0.6000009536743107
SquareSoft,89.0,8.950000286102295,0.5000028610229492
Fulqrum Publishing,79.0,7.950000286102295,0.5000028610229492
Ragequit Corporation,74.0,7.349999904632568,0.5000009536743164
Crazy Monkey Studios,76.5,7.599999904632568,0.5000009536743164
Fabraz,68.5,6.900000095367432,0.5000009536743164
Oddworld Inhabitants,78.5,7.900000095367432,0.5000009536743164
Akupara Games,75.83333333333333,7.5333333015441895,0.5000003178914341
nDreams,69.5,6.899999976158142,0.5000002384185791
Draw Distance,67.0,6.75,0.5
Digital Extremes,62.5,6.299999952316284,0.4999995231628418
Hammerfall Publishing,75.5,7.599999904632568,0.4999990463256836
Retroid Interactive,77.0,7.650000095367432,0.4999990463256836
Revolution Software,71.0,7.1499998569488525,0.4999985694885254
Tin Man Games,74.0,7.3500001430511475,0.4999985694885254
META Publishing,61.5,6.1000001430511475,0.4999985694885254
Whitethorn Digital,66.0,6.550000190734863,0.4999980926513672
